ref_id;parameters;type_id;ref_type;project;final_commit;commit_text;version_order;class_id_bavota;classification;issue_url;issue_id
300089;"(u""org.elasticsearch.common.xcontent.XContentBuilder.unsafeBytesLength"", u""org.elasticsearch.common.xcontent.XContentBuilder.underlyingBytesLength"", u""org.elasticsearch.common.xcontent.XContentBuilder"")";37;Rename method;elastic/elasticsearch;bc1dd108d19be185d804291070ef3af7f72929bc;"Java API: XContentFactory creation of XContentBuilder to always be ""safe"", closes #1291.";2731;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/1291;1291
300090;"(u""org.elasticsearch.common.xcontent.XContentBuilder.unsafeStream"", u""org.elasticsearch.common.xcontent.XContentBuilder.underlyingStream"", u""org.elasticsearch.common.xcontent.XContentBuilder"")";37;Rename method;elastic/elasticsearch;bc1dd108d19be185d804291070ef3af7f72929bc;"Java API: XContentFactory creation of XContentBuilder to always be ""safe"", closes #1291.";2731;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/1291;1291
300104;"(u""org.elasticsearch.index.merge.MergeStats.totalMerges"", u""org.elasticsearch.index.merge.MergeStats.total"", u""org.elasticsearch.index.merge.MergeStats"")";37;Rename method;elastic/elasticsearch;3138269573f92dd139789c72a3b70601049fcf73;Indices Status API: Add refresh stats, closes #811.;2059;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/811;811
300105;"(u""org.elasticsearch.index.merge.MergeStats.currentMerges"", u""org.elasticsearch.index.merge.MergeStats.current"", u""org.elasticsearch.index.merge.MergeStats"")";37;Rename method;elastic/elasticsearch;3138269573f92dd139789c72a3b70601049fcf73;Indices Status API: Add refresh stats, closes #811.;2059;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/811;811
300106;"(u""org.elasticsearch.index.merge.MergeStats.totalMergeTimeInMillis"", u""org.elasticsearch.index.merge.MergeStats.totalTimeInMillis"", u""org.elasticsearch.index.merge.MergeStats"")";37;Rename method;elastic/elasticsearch;3138269573f92dd139789c72a3b70601049fcf73;Indices Status API: Add refresh stats, closes #811.;2059;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/811;811
300107;"(u""org.elasticsearch.index.merge.MergeStats.totalMergeTime"", u""org.elasticsearch.index.merge.MergeStats.totalTime"", u""org.elasticsearch.index.merge.MergeStats"")";37;Rename method;elastic/elasticsearch;3138269573f92dd139789c72a3b70601049fcf73;Indices Status API: Add refresh stats, closes #811.;2059;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/811;811
300108;"(u""org.elasticsearch.script.CompiledScript.type"", u""org.elasticsearch.script.CompiledScript.lang"", u""org.elasticsearch.script.CompiledScript"")";37;Rename method;elastic/elasticsearch;9e8ebd46e813f1cc1283afaf58a3bdea25e2ec80;Groovy Plugin: Allow to run use groovy for scripts (where applicable), closes #398.;1258;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/398;398
300109;"(u""org.elasticsearch.search.builder.SearchSourceBuilder.scriptField"", u""org.elasticsearch.search.builder.SearchSourceBuilder.scriptField"", """", u""org.elasticsearch.search.builder.SearchSourceBuilder"")";11;Extract method;elastic/elasticsearch;9e8ebd46e813f1cc1283afaf58a3bdea25e2ec80;Groovy Plugin: Allow to run use groovy for scripts (where applicable), closes #398.;1258;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/398;398
300127;"(u""org.elasticsearch.index.shard.StoreRecovery.internalRecoverFromStore"", u""org.elasticsearch.index.shard.StoreRecovery.addRecoveredFileDetails"", """", u""org.elasticsearch.index.shard.StoreRecovery"")";11;Extract method;elastic/elasticsearch;502a775a7c938aeda566566fa22416c5260cd858;Add primitive to shrink an index into a single shard (#18270);22205;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/18270;18270
300142;"(u""org.apache.lucene.queryParser.MapperQueryParser.getFieldQuery"", u""org.apache.lucene.queryParser.MapperQueryParser.getFieldQuerySingle"", """", u""org.apache.lucene.queryParser.MapperQueryParser"")";11;Extract method;elastic/elasticsearch;cda633afeec2618d1dd2d6f72e50644a85f5e183;Query DSL: query_string syntax to support wildcard fieldnames in the query text, closes #1936.;3730;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/1936;1936
300143;"(u""org.apache.lucene.queryParser.MapperQueryParser.getRangeQuery"", u""org.apache.lucene.queryParser.MapperQueryParser.getRangeQuerySingle"", """", u""org.apache.lucene.queryParser.MapperQueryParser"")";11;Extract method;elastic/elasticsearch;cda633afeec2618d1dd2d6f72e50644a85f5e183;Query DSL: query_string syntax to support wildcard fieldnames in the query text, closes #1936.;3730;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/1936;1936
300144;"(u""org.apache.lucene.queryParser.MapperQueryParser.getFuzzyQuery"", u""org.apache.lucene.queryParser.MapperQueryParser.getFuzzyQuerySingle"", """", u""org.apache.lucene.queryParser.MapperQueryParser"")";11;Extract method;elastic/elasticsearch;cda633afeec2618d1dd2d6f72e50644a85f5e183;Query DSL: query_string syntax to support wildcard fieldnames in the query text, closes #1936.;3730;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/1936;1936
300145;"(u""org.apache.lucene.queryParser.MapperQueryParser.getPrefixQuery"", u""org.apache.lucene.queryParser.MapperQueryParser.getPrefixQuerySingle"", """", u""org.apache.lucene.queryParser.MapperQueryParser"")";11;Extract method;elastic/elasticsearch;cda633afeec2618d1dd2d6f72e50644a85f5e183;Query DSL: query_string syntax to support wildcard fieldnames in the query text, closes #1936.;3730;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/1936;1936
300146;"(u""org.apache.lucene.queryParser.MapperQueryParser.getWildcardQuery"", u""org.apache.lucene.queryParser.MapperQueryParser.getWildcardQuerySingle"", """", u""org.apache.lucene.queryParser.MapperQueryParser"")";11;Extract method;elastic/elasticsearch;cda633afeec2618d1dd2d6f72e50644a85f5e183;Query DSL: query_string syntax to support wildcard fieldnames in the query text, closes #1936.;3730;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/1936;1936
300147;"(u""org.elasticsearch.index.query.QueryParseContext.singleQueryParser"", u""org.elasticsearch.index.query.QueryParseContext.queryParser"", u""org.elasticsearch.index.query.QueryParseContext"")";37;Rename method;elastic/elasticsearch;cda633afeec2618d1dd2d6f72e50644a85f5e183;Query DSL: query_string syntax to support wildcard fieldnames in the query text, closes #1936.;3730;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/1936;1936
300309;"(u""threadPool"", u""org.elasticsearch.action.search.type.TransportSearchScrollQueryAndFetchAction"", u""org.elasticsearch.search.action.SearchServiceTransportAction"")";24;Move field;elastic/elasticsearch;7ce8306bc5bace5fc741b5e16932de6d39520ca1;Remove search operation threading option Search operation threading is an option that is not really used, and current non default implementations are flawed. Handling it also creates quite the complexity in the search handling codebase... This is a breaking change, but one that is actually a good one, since I haven t seen/heard anybody use it, and if its used, its problematic... closes #6042;8698;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6042;6042
300310;"(u""threadPool"", u""org.elasticsearch.action.search.type.TransportSearchScrollQueryThenFetchAction"", u""org.elasticsearch.search.action.SearchServiceTransportAction"")";24;Move field;elastic/elasticsearch;7ce8306bc5bace5fc741b5e16932de6d39520ca1;Remove search operation threading option Search operation threading is an option that is not really used, and current non default implementations are flawed. Handling it also creates quite the complexity in the search handling codebase... This is a breaking change, but one that is actually a good one, since I haven t seen/heard anybody use it, and if its used, its problematic... closes #6042;8698;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6042;6042
300311;"(u""threadPool"", u""org.elasticsearch.action.search.type.TransportSearchScrollScanAction"", u""org.elasticsearch.search.action.SearchServiceTransportAction"")";24;Move field;elastic/elasticsearch;7ce8306bc5bace5fc741b5e16932de6d39520ca1;Remove search operation threading option Search operation threading is an option that is not really used, and current non default implementations are flawed. Handling it also creates quite the complexity in the search handling codebase... This is a breaking change, but one that is actually a good one, since I haven t seen/heard anybody use it, and if its used, its problematic... closes #6042;8698;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6042;6042
300395;"(u""org.elasticsearch.search.suggest.phrase.NoisyChannelSpellCheckerTests.testMarvelHerosTrigram"", u""org.elasticsearch.search.suggest.phrase.NoisyChannelSpellCheckerTests.testNgram"", u""org.elasticsearch.search.suggest.phrase.NoisyChannelSpellCheckerTests"")";37;Rename method;elastic/elasticsearch;f74a78940cadf3c809bc0e23fb6fd71b55bec6f1;Improve phrase suggest test speed (#18633);22199;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/18633;18633
300399;"(u""org.elasticsearch.util.settings.ImmutableSettings.getAsArray"", u""org.elasticsearch.util.settings.ImmutableSettings.getAsArray"", """", u""org.elasticsearch.util.settings.ImmutableSettings"")";11;Extract method;elastic/elasticsearch;fa55c40c87a0571e8d54352f0f319cf45a19cbc3;Index FS Store: Allow to cache (in memory) specific files, closes #82;206;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/82;82
300451;"(u""org.elasticsearch.test.cache.recycler.MockBigArrays.AbstractArrayWrapper.sizeInBytes"", u""org.elasticsearch.test.cache.recycler.MockBigArrays.AbstractArrayWrapper.ramBytesUsed"", u""org.elasticsearch.test.cache.recycler.MockBigArrays.AbstractArrayWrapper"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300452;"(u""org.apache.lucene.search.suggest.analyzing.XAnalyzingSuggester.sizeInBytes"", u""org.apache.lucene.search.suggest.analyzing.XAnalyzingSuggester.ramBytesUsed"", u""org.apache.lucene.search.suggest.analyzing.XAnalyzingSuggester"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300453;"(u""org.elasticsearch.common.util.AbstractBigArray.sizeInBytes"", u""org.elasticsearch.common.util.AbstractBigArray.ramBytesUsed"", u""org.elasticsearch.common.util.AbstractBigArray"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300454;"(u""org.elasticsearch.common.util.BigArrays.ByteArrayWrapper.sizeInBytes"", u""org.elasticsearch.common.util.BigArrays.ByteArrayWrapper.ramBytesUsed"", u""org.elasticsearch.common.util.BigArrays.ByteArrayWrapper"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300455;"(u""org.elasticsearch.common.util.BigArrays.IntArrayWrapper.sizeInBytes"", u""org.elasticsearch.common.util.BigArrays.IntArrayWrapper.ramBytesUsed"", u""org.elasticsearch.common.util.BigArrays.IntArrayWrapper"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300456;"(u""org.elasticsearch.common.util.BigArrays.LongArrayWrapper.sizeInBytes"", u""org.elasticsearch.common.util.BigArrays.LongArrayWrapper.ramBytesUsed"", u""org.elasticsearch.common.util.BigArrays.LongArrayWrapper"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300457;"(u""org.elasticsearch.common.util.BigArrays.DoubleArrayWrapper.sizeInBytes"", u""org.elasticsearch.common.util.BigArrays.DoubleArrayWrapper.ramBytesUsed"", u""org.elasticsearch.common.util.BigArrays.DoubleArrayWrapper"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300458;"(u""org.elasticsearch.common.util.BigArrays.FloatArrayWrapper.sizeInBytes"", u""org.elasticsearch.common.util.BigArrays.FloatArrayWrapper.ramBytesUsed"", u""org.elasticsearch.common.util.BigArrays.FloatArrayWrapper"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300459;"(u""org.elasticsearch.common.util.BigArrays.ObjectArrayWrapper.sizeInBytes"", u""org.elasticsearch.common.util.BigArrays.ObjectArrayWrapper.ramBytesUsed"", u""org.elasticsearch.common.util.BigArrays.ObjectArrayWrapper"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300460;"(u""org.elasticsearch.index.fielddata.ordinals.GlobalOrdinalsIndexFieldData.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.ordinals.GlobalOrdinalsIndexFieldData.ramBytesUsed"", u""org.elasticsearch.index.fielddata.ordinals.GlobalOrdinalsIndexFieldData"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300461;"(u""org.elasticsearch.index.fielddata.ordinals.MultiOrdinals.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.ordinals.MultiOrdinals.ramBytesUsed"", u""org.elasticsearch.index.fielddata.ordinals.MultiOrdinals"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300462;"(u""org.elasticsearch.index.fielddata.ordinals.SinglePackedOrdinals.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.ordinals.SinglePackedOrdinals.ramBytesUsed"", u""org.elasticsearch.index.fielddata.ordinals.SinglePackedOrdinals"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300463;"(u""org.elasticsearch.index.fielddata.plain.AbstractGeoPointIndexFieldData.Empty.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.AbstractGeoPointIndexFieldData.Empty.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.AbstractGeoPointIndexFieldData.Empty"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300464;"(u""org.elasticsearch.index.fielddata.plain.BinaryDVAtomicFieldData.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.BinaryDVAtomicFieldData.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.BinaryDVAtomicFieldData"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300465;"(u""org.elasticsearch.index.fielddata.plain.BinaryDVNumericAtomicFieldData.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.BinaryDVNumericAtomicFieldData.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.BinaryDVNumericAtomicFieldData"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300466;"(u""org.elasticsearch.index.fielddata.plain.BytesBinaryDVAtomicFieldData.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.BytesBinaryDVAtomicFieldData.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.BytesBinaryDVAtomicFieldData"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300467;"(u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.Empty.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.Empty.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.Empty"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300468;"(u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.WithOrdinals.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.WithOrdinals.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.WithOrdinals"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300469;"(u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.SingleFixedSet.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.SingleFixedSet.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.SingleFixedSet"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300470;"(u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.Single.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.Single.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.DoubleArrayAtomicFieldData.Single"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300471;"(u""org.elasticsearch.index.fielddata.plain.FSTBytesAtomicFieldData.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.FSTBytesAtomicFieldData.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.FSTBytesAtomicFieldData"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300472;"(u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.Empty.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.Empty.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.Empty"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300473;"(u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.WithOrdinals.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.WithOrdinals.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.WithOrdinals"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300474;"(u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.SingleFixedSet.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.SingleFixedSet.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.SingleFixedSet"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300475;"(u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.Single.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.Single.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.FloatArrayAtomicFieldData.Single"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300476;"(u""org.elasticsearch.index.fielddata.plain.GeoPointBinaryDVAtomicFieldData.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.GeoPointBinaryDVAtomicFieldData.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.GeoPointBinaryDVAtomicFieldData"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300477;"(u""org.elasticsearch.index.fielddata.plain.GeoPointCompressedAtomicFieldData.WithOrdinals.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.GeoPointCompressedAtomicFieldData.WithOrdinals.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.GeoPointCompressedAtomicFieldData.WithOrdinals"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300478;"(u""org.elasticsearch.index.fielddata.plain.GeoPointCompressedAtomicFieldData.SingleFixedSet.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.GeoPointCompressedAtomicFieldData.SingleFixedSet.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.GeoPointCompressedAtomicFieldData.SingleFixedSet"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300479;"(u""org.elasticsearch.index.fielddata.plain.GeoPointCompressedAtomicFieldData.Single.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.GeoPointCompressedAtomicFieldData.Single.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.GeoPointCompressedAtomicFieldData.Single"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300480;"(u""org.elasticsearch.index.fielddata.plain.GeoPointDoubleArrayAtomicFieldData.WithOrdinals.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.GeoPointDoubleArrayAtomicFieldData.WithOrdinals.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.GeoPointDoubleArrayAtomicFieldData.WithOrdinals"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300481;"(u""org.elasticsearch.index.fielddata.plain.GeoPointDoubleArrayAtomicFieldData.SingleFixedSet.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.GeoPointDoubleArrayAtomicFieldData.SingleFixedSet.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.GeoPointDoubleArrayAtomicFieldData.SingleFixedSet"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300482;"(u""org.elasticsearch.index.fielddata.plain.GeoPointDoubleArrayAtomicFieldData.Single.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.GeoPointDoubleArrayAtomicFieldData.Single.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.GeoPointDoubleArrayAtomicFieldData.Single"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300483;"(u""org.elasticsearch.index.fielddata.plain.IndexIndexFieldData.IndexAtomicFieldData.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.IndexIndexFieldData.IndexAtomicFieldData.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.IndexIndexFieldData.IndexAtomicFieldData"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300484;"(u""org.elasticsearch.index.fielddata.plain.NumericDVAtomicFieldData.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.NumericDVAtomicFieldData.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.NumericDVAtomicFieldData"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300485;"(u""org.elasticsearch.index.fielddata.plain.PackedArrayAtomicFieldData.Empty.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.PackedArrayAtomicFieldData.Empty.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.PackedArrayAtomicFieldData.Empty"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300486;"(u""org.elasticsearch.index.fielddata.plain.PackedArrayAtomicFieldData.WithOrdinals.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.PackedArrayAtomicFieldData.WithOrdinals.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.PackedArrayAtomicFieldData.WithOrdinals"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
300487;"(u""org.elasticsearch.index.fielddata.plain.PackedArrayAtomicFieldData.SingleSparse.getMemorySizeInBytes"", u""org.elasticsearch.index.fielddata.plain.PackedArrayAtomicFieldData.SingleSparse.ramBytesUsed"", u""org.elasticsearch.index.fielddata.plain.PackedArrayAtomicFieldData.SingleSparse"")";37;Rename method;elastic/elasticsearch;b55ad98d73b0d89763295e508710f28d240279a2;Upgrade to Lucene 4.9 (closes #6623);9200;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6623;6623
